mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,IN-BOUNDARY,1000153,4137315,4137315.0,0.0,0.0,2020,Banyule
CYCLING,IN-BOUNDARY,807937,2203721,2203721.0,0.0,0.0,2019,Banyule
CYCLING,IN-BOUNDARY,748583,2085214,2085214.0,0.0,0.0,2018,Banyule
CYCLING,INBOUND,426495,3893677,1946838.5,0.0,0.0,2023,Banyule
CYCLING,INBOUND,408075,3637595,1818797.5,0.0,0.0,2022,Banyule
CYCLING,INBOUND,429684,3742371,1871185.5,0.0,0.0,2021,Banyule
CYCLING,INBOUND,445487,3620062,1810031.0,0.0,0.0,2020,Banyule
CYCLING,INBOUND,447660,3976512,1988256.0,0.0,0.0,2019,Banyule
CYCLING,INBOUND,427989,3850696,1925348.0,0.0,0.0,2018,Banyule
CYCLING,OUTBOUND,433270,4018006,2009003.0,0.0,0.0,2023,Banyule
CYCLING,OUTBOUND,414427,3719131,1859565.5,0.0,0.0,2022,Banyule
CYCLING,OUTBOUND,435035,3769816,1884908.0,0.0,0.0,2021,Banyule
CYCLING,OUTBOUND,451315,3696978,1848489.0,0.0,0.0,2020,Banyule
CYCLING,OUTBOUND,455519,4126805,2063402.5,0.0,0.0,2019,Banyule
CYCLING,OUTBOUND,433231,3923734,1961867.0,0.0,0.0,2018,Banyule
CYCLING,TOTAL,1733638,10967256,7011414.5,0.0,0.0,2023,Banyule
CYCLING,TOTAL,1653344,10486053,6807690.0,0.0,0.0,2022,Banyule
CYCLING,TOTAL,1796679,11538290,7782196.5,0.0,0.0,2021,Banyule
CYCLING,TOTAL,1896955,11454355,7795835.0,0.0,0.0,2020,Banyule
CYCLING,TOTAL,1711116,10307038,6255379.5,0.0,0.0,2019,Banyule
CYCLING,TOTAL,1609803,9859644,5972429.0,0.0,0.0,2018,Banyule
MOTORCYCLE,INBOUND,338503,4918590,2459295.0,925.8522,462.9261,2020,Banyule
MOTORCYCLE,INBOUND,380890,6692062,3346031.0,1259.6823,629.8411,2019,Banyule
MOTORCYCLE,OUTBOUND,344614,4890708,2445354.0,920.6039,460.3019,2020,Banyule
MOTORCYCLE,OUTBOUND,395292,6678569,3339284.5,1257.1424,628.5712,2019,Banyule
MOTORCYCLE,TOTAL,683117,9809298,4904649.0,1846.4561,923.228,2020,Banyule
MOTORCYCLE,TOTAL,776182,13370631,6685315.5,2516.8247,1258.4123,2019,Banyule
ON FOOT,IN-BOUNDARY,14613974,14448806,14448806.0,0.0,0.0,2023,Banyule
ON FOOT,IN-BOUNDARY,14143259,14698666,14698666.0,0.0,0.0,2022,Banyule
ON FOOT,IN-BOUNDARY,14973183,16418607,16418607.0,0.0,0.0,2021,Banyule
ON FOOT,IN-BOUNDARY,14025165,16093863,16093863.0,0.0,0.0,2020,Banyule
ON FOOT,IN-BOUNDARY,16276414,12747482,12747482.0,0.0,0.0,2019,Banyule
ON FOOT,IN-BOUNDARY,15347805,12146061,12146061.0,0.0,0.0,2018,Banyule
ON FOOT,INBOUND,585809,1151717,575858.5,0.0,0.0,2023,Banyule
ON FOOT,INBOUND,572418,1117500,558750.0,0.0,0.0,2022,Banyule
ON FOOT,INBOUND,689839,1438954,719477.0,0.0,0.0,2021,Banyule
ON FOOT,INBOUND,747417,1573751,786875.5,0.0,0.0,2020,Banyule
ON FOOT,INBOUND,932959,2261540,1130770.0,0.0,0.0,2019,Banyule
ON FOOT,INBOUND,949460,2056925,1028462.5,0.0,0.0,2018,Banyule
ON FOOT,OUTBOUND,598789,1203499,601749.5,0.0,0.0,2023,Banyule
ON FOOT,OUTBOUND,585397,1180772,590386.0,0.0,0.0,2022,Banyule
ON FOOT,OUTBOUND,703572,1490792,745396.0,0.0,0.0,2021,Banyule
ON FOOT,OUTBOUND,759581,1637038,818519.0,0.0,0.0,2020,Banyule
ON FOOT,OUTBOUND,994299,2389356,1194678.0,0.0,0.0,2019,Banyule
ON FOOT,OUTBOUND,988365,2206845,1103422.5,0.0,0.0,2018,Banyule
ON FOOT,TOTAL,15798572,16804022,15626414.0,0.0,0.0,2023,Banyule
ON FOOT,TOTAL,15301074,16996938,15847802.0,0.0,0.0,2022,Banyule
ON FOOT,TOTAL,16366594,19348353,17883480.0,0.0,0.0,2021,Banyule
ON FOOT,TOTAL,15532163,19304652,17699257.5,0.0,0.0,2020,Banyule
ON FOOT,TOTAL,18203672,17398378,15072930.0,0.0,0.0,2019,Banyule
ON FOOT,TOTAL,17285630,16409831,14277946.0,0.0,0.0,2018,Banyule
RAIL,IN-BOUNDARY,564020,4282087,4282087.0,0.0,0.0,2019,Banyule
RAIL,IN-BOUNDARY,517752,3426947,3426947.0,0.0,0.0,2018,Banyule
RAIL,INBOUND,2477182,36058081,18029040.5,0.0,0.0,2023,Banyule
RAIL,INBOUND,2123359,32062190,16031095.0,0.0,0.0,2022,Banyule
RAIL,INBOUND,1426025,21622784,10811392.0,0.0,0.0,2021,Banyule
RAIL,INBOUND,1444905,22279528,11139764.0,0.0,0.0,2020,Banyule
RAIL,INBOUND,4036824,70816455,35408227.5,0.0,0.0,2019,Banyule
RAIL,INBOUND,3186184,53925071,26962535.5,0.0,0.0,2018,Banyule
RAIL,OUTBOUND,2568847,36247231,18123615.5,0.0,0.0,2023,Banyule
RAIL,OUTBOUND,2226091,32484002,16242001.0,0.0,0.0,2022,Banyule
RAIL,OUTBOUND,1495104,21914567,10957283.5,0.0,0.0,2021,Banyule
RAIL,OUTBOUND,1520653,22808335,11404167.5,0.0,0.0,2020,Banyule
RAIL,OUTBOUND,4343432,73352793,36676396.5,0.0,0.0,2019,Banyule
RAIL,OUTBOUND,3388378,54639754,27319877.0,0.0,0.0,2018,Banyule
RAIL,TOTAL,5046029,72305312,36152656.0,0.0,0.0,2023,Banyule
RAIL,TOTAL,4349450,64546192,32273096.0,0.0,0.0,2022,Banyule
RAIL,TOTAL,2921129,43537351,21768675.5,0.0,0.0,2021,Banyule
RAIL,TOTAL,2965558,45087863,22543931.5,0.0,0.0,2020,Banyule
RAIL,TOTAL,8944276,148451335,76366711.0,0.0,0.0,2019,Banyule
RAIL,TOTAL,7092314,111991772,57709359.5,0.0,0.0,2018,Banyule
TRAM,INBOUND,287729,2901349,1450674.5,0.0,0.0,2018,Banyule
TRAM,OUTBOUND,340968,3447803,1723901.5,0.0,0.0,2018,Banyule
TRAM,TOTAL,628697,6349152,3174576.0,0.0,0.0,2018,Banyule
AUTOMOBILE,IN-BOUNDARY,26763544,85798234,85798234.0,25867.5063,25867.5063,2023,Bayside
AUTOMOBILE,IN-BOUNDARY,26508131,86256254,86256254.0,26005.5958,26005.5958,2022,Bayside
AUTOMOBILE,IN-BOUNDARY,25752102,84057141,84057141.0,25342.5802,25342.5802,2021,Bayside
AUTOMOBILE,IN-BOUNDARY,22287548,71752487,71752487.0,21632.8218,21632.8218,2020,Bayside
AUTOMOBILE,IN-BOUNDARY,24502118,95218669,95218669.0,28707.6948,28707.6948,2019,Bayside
AUTOMOBILE,IN-BOUNDARY,22465541,101680492,101680492.0,30655.8875,30655.8875,2018,Bayside
AUTOMOBILE,INBOUND,34898989,500755660,250377830.0,150973.9721,75486.9861,2023,Bayside
AUTOMOBILE,INBOUND,34291355,493180428,246590214.0,148690.0981,74345.049,2022,Bayside
AUTOMOBILE,INBOUND,31061456,426837110,213418555.0,128688.099,64344.0495,2021,Bayside
AUTOMOBILE,INBOUND,26329393,345234256,172617128.0,104085.4674,52042.7337,2020,Bayside
AUTOMOBILE,INBOUND,31419979,478459657,239229828.5,144251.8991,72125.9495,2019,Bayside
AUTOMOBILE,INBOUND,29098747,462497584,231248792.0,139439.47,69719.735,2018,Bayside
AUTOMOBILE,OUTBOUND,34856955,496914840,248457420.0,149815.9945,74907.9973,2023,Bayside
AUTOMOBILE,OUTBOUND,34207040,488666154,244333077.0,147329.0793,73664.5396,2022,Bayside
AUTOMOBILE,OUTBOUND,31065470,424318163,212159081.5,127928.6559,63964.328,2021,Bayside
AUTOMOBILE,OUTBOUND,26364484,345915770,172957885.0,104290.9387,52145.4693,2020,Bayside
AUTOMOBILE,OUTBOUND,31480483,482053257,241026628.5,145335.3418,72667.6709,2019,Bayside
AUTOMOBILE,OUTBOUND,29096828,464490494,232245247.0,140040.317,70020.1585,2018,Bayside
AUTOMOBILE,TOTAL,96519488,1083468734,584633484.0,326657.473,176262.4896,2023,Bayside
AUTOMOBILE,TOTAL,95006526,1068102836,577179545.0,322024.7731,174015.1845,2022,Bayside
AUTOMOBILE,TOTAL,87879028,935212414,509634777.5,281959.3351,153650.9576,2021,Bayside
AUTOMOBILE,TOTAL,74981425,762902513,417327500.0,230009.2279,125821.0249,2020,Bayside
AUTOMOBILE,TOTAL,87402580,1055731583,575475126.0,318294.9357,173501.3153,2019,Bayside
AUTOMOBILE,TOTAL,80661116,1028668570,565174531.0,310135.6745,170395.781,2018,Bayside
BUS,IN-BOUNDARY,445675,1604654,1604654.0,1219.7326,1219.7326,2023,Bayside
BUS,IN-BOUNDARY,370342,1410786,1410786.0,1072.3693,1072.3693,2019,Bayside
BUS,IN-BOUNDARY,284980,1079354,1079354.0,820.441,820.441,2018,Bayside
BUS,INBOUND,705471,6041379,3020689.5,4592.1841,2296.0921,2023,Bayside
BUS,INBOUND,442176,4140135,2070067.5,3147.007,1573.5035,2022,Bayside
BUS,INBOUND,326581,3213384,1606692.0,2442.5634,1221.2817,2021,Bayside
BUS,INBOUND,544549,5817911,2908955.5,4422.3212,2211.1606,2019,Bayside
BUS,INBOUND,374168,3652602,1826301.0,2776.422,1388.211,2018,Bayside
BUS,OUTBOUND,669563,5810345,2905172.5,4416.5701,2208.2851,2023,Bayside
BUS,OUTBOUND,425227,3888300,1944150.0,2955.5818,1477.7909,2022,Bayside
BUS,OUTBOUND,319454,3139589,1569794.5,2386.4702,1193.2351,2021,Bayside
BUS,OUTBOUND,551035,6215318,3107659.0,4724.399,2362.1995,2019,Bayside
BUS,OUTBOUND,365717,3714559,1857279.5,2823.5169,1411.7585,2018,Bayside
BUS,TOTAL,1820709,13456378,7530516.0,10228.4868,5724.1097,2023,Bayside
BUS,TOTAL,867403,8028435,4014217.5,6102.5888,3051.2944,2022,Bayside
BUS,TOTAL,646035,6352973,3176486.5,4829.0335,2414.5168,2021,Bayside
BUS,TOTAL,1465926,13444015,7427400.5,10219.0894,5645.7293,2019,Bayside
BUS,TOTAL,1024865,8446515,4762934.5,6420.3799,3620.4105,2018,Bayside
CYCLING,IN-BOUNDARY,1277496,6417136,6417136.0,0.0,0.0,2023,Bayside
CYCLING,IN-BOUNDARY,1284123,6786697,6786697.0,0.0,0.0,2022,Bayside
CYCLING,IN-BOUNDARY,1624957,9277243,9277243.0,0.0,0.0,2021,Bayside
CYCLING,IN-BOUNDARY,1793985,9703740,9703740.0,0.0,0.0,2020,Bayside
CYCLING,IN-BOUNDARY,1375992,4145068,4145068.0,0.0,0.0,2019,Bayside
CYCLING,IN-BOUNDARY,1302878,3704486,3704486.0,0.0,0.0,2018,Bayside
CYCLING,INBOUND,751447,8049691,4024845.5,0.0,0.0,2023,Bayside
CYCLING,INBOUND,729639,8042689,4021344.5,0.0,0.0,2022,Bayside
CYCLING,INBOUND,822899,8704815,4352407.5,0.0,0.0,2021,Bayside
CYCLING,INBOUND,858061,8730319,4365159.5,0.0,0.0,2020,Bayside
CYCLING,INBOUND,818730,8106091,4053045.5,0.0,0.0,2019,Bayside
CYCLING,INBOUND,756742,7279379,3639689.5,0.0,0.0,2018,Bayside
CYCLING,OUTBOUND,753872,7742804,3871402.0,0.0,0.0,2023,Bayside
CYCLING,OUTBOUND,731296,7564924,3782462.0,0.0,0.0,2022,Bayside
CYCLING,OUTBOUND,821046,8199550,4099775.0,0.0,0.0,2021,Bayside
CYCLING,OUTBOUND,861227,8395414,4197707.0,0.0,0.0,2020,Bayside
CYCLING,OUTBOUND,816517,8080583,4040291.5,0.0,0.0,2019,Bayside
CYCLING,OUTBOUND,758992,7238148,3619074.0,0.0,0.0,2018,Bayside
CYCLING,TOTAL,2782815,22209631,14313383.5,0.0,0.0,2023,Bayside
CYCLING,TOTAL,2745058,22394310,14590503.5,0.0,0.0,2022,Bayside
CYCLING,TOTAL,3268902,26181608,17729425.5,0.0,0.0,2021,Bayside
CYCLING,TOTAL,3513273,26829473,18266606.5,0.0,0.0,2020,Bayside
CYCLING,TOTAL,3011239,20331742,12238405.0,0.0,0.0,2019,Bayside
CYCLING,TOTAL,2818612,18222013,10963249.5,0.0,0.0,2018,Bayside
MOTORCYCLE,INBOUND,326545,5243569,2621784.5,987.0248,493.5124,2021,Bayside
MOTORCYCLE,INBOUND,402730,5642628,2821314.0,1062.1417,531.0709,2020,Bayside
MOTORCYCLE,OUTBOUND,325003,5109656,2554828.0,961.8176,480.9088,2021,Bayside
MOTORCYCLE,OUTBOUND,408944,5775786,2887893.0,1087.2068,543.6034,2020,Bayside
MOTORCYCLE,TOTAL,651548,10353225,5176612.5,1948.8424,974.4212,2021,Bayside
MOTORCYCLE,TOTAL,811674,11418414,5709207.0,2149.3485,1074.6743,2020,Bayside
ON FOOT,IN-BOUNDARY,17899812,19070998,19070998.0,0.0,0.0,2023,Bayside
ON FOOT,IN-BOUNDARY,17362416,19068582,19068582.0,0.0,0.0,2022,Bayside
ON FOOT,IN-BOUNDARY,18602825,21545929,21545929.0,0.0,0.0,2021,Bayside
ON FOOT,IN-BOUNDARY,17429975,21167217,21167217.0,0.0,0.0,2020,Bayside
ON FOOT,IN-BOUNDARY,17778975,15411610,15411610.0,0.0,0.0,2019,Bayside
ON FOOT,IN-BOUNDARY,16580130,14525169,14525169.0,0.0,0.0,2018,Bayside
ON FOOT,INBOUND,1928863,3020539,1510269.5,0.0,0.0,2023,Bayside
ON FOOT,INBOUND,1841797,2863121,1431560.5,0.0,0.0,2022,Bayside
ON FOOT,INBOUND,1963470,3412737,1706368.5,0.0,0.0,2021,Bayside
ON FOOT,INBOUND,1873576,3554829,1777414.5,0.0,0.0,2020,Bayside
ON FOOT,INBOUND,2405895,3942758,1971379.0,0.0,0.0,2019,Bayside
ON FOOT,INBOUND,2393376,3747590,1873795.0,0.0,0.0,2018,Bayside
ON FOOT,OUTBOUND,1895066,3061103,1530551.5,0.0,0.0,2023,Bayside
ON FOOT,OUTBOUND,1835580,2925479,1462739.5,0.0,0.0,2022,Bayside
ON FOOT,OUTBOUND,1930675,3437559,1718779.5,0.0,0.0,2021,Bayside
ON FOOT,OUTBOUND,1835875,3560324,1780162.0,0.0,0.0,2020,Bayside
ON FOOT,OUTBOUND,2197218,3903534,1951767.0,0.0,0.0,2019,Bayside
ON FOOT,OUTBOUND,2197527,3748874,1874437.0,0.0,0.0,2018,Bayside
ON FOOT,TOTAL,21723741,25152640,22111819.0,0.0,0.0,2023,Bayside
ON FOOT,TOTAL,21039793,24857182,21962882.0,0.0,0.0,2022,Bayside
ON FOOT,TOTAL,22496970,28396225,24971077.0,0.0,0.0,2021,Bayside
ON FOOT,TOTAL,21139426,28282370,24724793.5,0.0,0.0,2020,Bayside
ON FOOT,TOTAL,22382088,23257902,19334756.0,0.0,0.0,2019,Bayside
ON FOOT,TOTAL,21171033,22021633,18273401.0,0.0,0.0,2018,Bayside
RAIL,IN-BOUNDARY,329924,1932968,1932968.0,0.0,0.0,2019,Bayside
RAIL,IN-BOUNDARY,345854,1764762,1764762.0,0.0,0.0,2018,Bayside
RAIL,INBOUND,3757512,50719542,25359771.0,0.0,0.0,2023,Bayside
RAIL,INBOUND,2696472,36539462,18269731.0,0.0,0.0,2022,Bayside
RAIL,INBOUND,1906704,25923435,12961717.5,0.0,0.0,2021,Bayside
RAIL,INBOUND,1979684,26847694,13423847.0,0.0,0.0,2020,Bayside
RAIL,INBOUND,5199000,74954015,37477007.5,0.0,0.0,2018,Bayside
RAIL,OUTBOUND,4002522,53767810,26883905.0,0.0,0.0,2023,Bayside
RAIL,OUTBOUND,2865173,38549118,19274559.0,0.0,0.0,2022,Bayside
RAIL,OUTBOUND,2031899,27215971,13607985.5,0.0,0.0,2021,Bayside
RAIL,OUTBOUND,2121192,28828119,14414059.5,0.0,0.0,2020,Bayside
RAIL,OUTBOUND,5536275,80256698,40128349.0,0.0,0.0,2018,Bayside
RAIL,TOTAL,7760034,104487352,52243676.0,0.0,0.0,2023,Bayside
RAIL,TOTAL,5561645,75088580,37544290.0,0.0,0.0,2022,Bayside
RAIL,TOTAL,3938603,53139406,26569703.0,0.0,0.0,2021,Bayside
RAIL,TOTAL,4100876,55675813,27837906.5,0.0,0.0,2020,Bayside
RAIL,TOTAL,329924,1932968,1932968.0,0.0,0.0,2019,Bayside
RAIL,TOTAL,11081129,156975475,79370118.5,0.0,0.0,2018,Bayside
TRAM,INBOUND,328977,3344435,1672217.5,0.0,0.0,2019,Bayside
TRAM,INBOUND,317437,3310989,1655494.5,0.0,0.0,2018,Bayside
TRAM,OUTBOUND,318525,3199651,1599825.5,0.0,0.0,2019,Bayside
TRAM,OUTBOUND,311306,2919139,1459569.5,0.0,0.0,2018,Bayside
TRAM,TOTAL,647502,6544086,3272043.0,0.0,0.0,2019,Bayside
TRAM,TOTAL,628743,6230128,3115064.0,0.0,0.0,2018,Bayside
AUTOMOBILE,IN-BOUNDARY,43189202,135769981,135769981.0,40933.6029,40933.6029,2023,Boroondara
AUTOMOBILE,IN-BOUNDARY,44087186,141752213,141752213.0,42737.1997,42737.1997,2022,Boroondara
AUTOMOBILE,IN-BOUNDARY,41681466,132829276,132829276.0,40047.003,40047.003,2021,Boroondara
AUTOMOBILE,IN-BOUNDARY,36387065,113773668,113773668.0,34301.884,34301.884,2020,Boroondara
AUTOMOBILE,IN-BOUNDARY,40701666,152789170,152789170.0,46064.7572,46064.7572,2019,Boroondara
AUTOMOBILE,IN-BOUNDARY,36112417,158249431,158249431.0,47710.9882,47710.9882,2018,Boroondara
AUTOMOBILE,INBOUND,52825147,778245773,389122886.5,234635.1026,117317.5513,2023,Boroondara
AUTOMOBILE,INBOUND,53289658,784004336,392002168.0,236371.2649,118185.6325,2022,Boroondara
AUTOMOBILE,INBOUND,46648417,662029877,331014938.5,199596.9056,99798.4528,2021,Boroondara
AUTOMOBILE,INBOUND,39106929,530856460,265428230.0,160049.1314,80024.5657,2020,Boroondara
AUTOMOBILE,INBOUND,49981324,789341251,394670625.5,237980.3037,118990.1518,2019,Boroondara
AUTOMOBILE,INBOUND,45661864,751844823,375922411.5,226675.4406,113337.7203,2018,Boroondara
AUTOMOBILE,OUTBOUND,52683245,765643068,382821534.0,230835.4842,115417.7421,2023,Boroondara
AUTOMOBILE,OUTBOUND,53196487,772965627,386482813.5,233043.1793,116521.5896,2022,Boroondara
AUTOMOBILE,OUTBOUND,46520960,652605951,326302975.5,196755.6646,98377.8323,2021,Boroondara
AUTOMOBILE,OUTBOUND,39011536,525933323,262966661.5,158564.8435,79282.4217,2020,Boroondara
AUTOMOBILE,OUTBOUND,49818048,782642003,391321001.5,235960.532,117980.266,2019,Boroondara
AUTOMOBILE,OUTBOUND,45612536,746435089,373217544.5,225044.4473,112522.2237,2018,Boroondara
AUTOMOBILE,TOTAL,148697594,1679658822,907714401.5,506404.1896,273668.8963,2023,Boroondara
AUTOMOBILE,TOTAL,150573331,1698722176,920237194.5,512151.6439,277444.4218,2022,Boroondara
AUTOMOBILE,TOTAL,134850843,1447465104,790147190.0,436399.5732,238223.2881,2021,Boroondara
AUTOMOBILE,TOTAL,114505530,1170563451,642168559.5,352915.8589,193608.8715,2020,Boroondara
AUTOMOBILE,TOTAL,140501038,1724772424,938780797.0,520005.5929,283035.1751,2019,Boroondara
AUTOMOBILE,TOTAL,127386817,1656529343,907389387.0,499430.8761,273570.9321,2018,Boroondara
BUS,INBOUND,1002144,8081192,4040596.0,6142.6905,3071.3453,2023,Boroondara
BUS,INBOUND,652781,5166390,2583195.0,3927.0859,1963.5429,2022,Boroondara
BUS,INBOUND,377794,2985089,1492544.5,2269.0313,1134.5157,2021,Boroondara
BUS,INBOUND,431754,3563450,1781725.0,2708.6562,1354.3281,2020,Boroondara
BUS,INBOUND,852914,8270713,4135356.5,6286.7496,3143.3748,2019,Boroondara
BUS,INBOUND,593322,5560635,2780317.5,4226.7601,2113.3801,2018,Boroondara
BUS,OUTBOUND,966592,7901085,3950542.5,6005.7873,3002.8936,2023,Boroondara
BUS,OUTBOUND,639789,5102258,2551129.0,3878.3377,1939.1689,2022,Boroondara
BUS,OUTBOUND,372142,2953062,1476531.0,2244.6869,1122.3435,2021,Boroondara
BUS,OUTBOUND,435433,3547296,1773648.0,2696.3772,1348.1886,2020,Boroondara
BUS,OUTBOUND,841815,8012407,4006203.5,6090.4056,3045.2028,2019,Boroondara
BUS,OUTBOUND,603767,5512428,2756214.0,4190.1169,2095.0585,2018,Boroondara
BUS,TOTAL,1968736,15982277,7991138.5,12148.4778,6074.2389,2023,Boroondara
BUS,TOTAL,1292570,10268648,5134324.0,7805.4236,3902.7118,2022,Boroondara
BUS,TOTAL,749936,5938151,2969075.5,4513.7183,2256.8591,2021,Boroondara
BUS,TOTAL,867187,7110746,3555373.0,5405.0333,2702.5167,2020,Boroondara
BUS,TOTAL,1694729,16283120,8141560.0,12377.1552,6188.5776,2019,Boroondara
BUS,TOTAL,1197089,11073063,5536531.5,8416.877,4208.4385,2018,Boroondara
CYCLING,IN-BOUNDARY,1825655,7141099,7141099.0,0.0,0.0,2023,Boroondara
CYCLING,IN-BOUNDARY,1683295,6588439,6588439.0,0.0,0.0,2022,Boroondara
CYCLING,IN-BOUNDARY,2099403,9492426,9492426.0,0.0,0.0,2021,Boroondara
CYCLING,IN-BOUNDARY,2749772,11765689,11765689.0,0.0,0.0,2020,Boroondara
CYCLING,IN-BOUNDARY,2150799,5941046,5941046.0,0.0,0.0,2019,Boroondara
CYCLING,IN-BOUNDARY,1931990,5294047,5294047.0,0.0,0.0,2018,Boroondara
CYCLING,INBOUND,1089904,9542743,4771371.5,0.0,0.0,2023,Boroondara
CYCLING,INBOUND,1030841,8971115,4485557.5,0.0,0.0,2022,Boroondara
CYCLING,INBOUND,1156086,9834513,4917256.5,0.0,0.0,2021,Boroondara
CYCLING,INBOUND,1198262,9812219,4906109.5,0.0,0.0,2020,Boroondara
CYCLING,INBOUND,1314978,10674465,5337232.5,0.0,0.0,2019,Boroondara
CYCLING,INBOUND,1198361,9618747,4809373.5,0.0,0.0,2018,Boroondara
CYCLING,OUTBOUND,1098399,9786456,4893228.0,0.0,0.0,2023,Boroondara
CYCLING,OUTBOUND,1039441,9067964,4533982.0,0.0,0.0,2022,Boroondara
CYCLING,OUTBOUND,1160253,9900659,4950329.5,0.0,0.0,2021,Boroondara
CYCLING,OUTBOUND,1203587,9812555,4906277.5,0.0,0.0,2020,Boroondara
